date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:20:29	15703/15703	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2016:20:29%20GMT	https://kiculagbe.com/writer/%e0%a6%85%e0%a6%b9%e0%a6%a8%e0%a6%be-%e0%a6%ac%e0%a6%bf%e0%a6%b6%e0%a7%8d%e0%a6%ac%e0%a6%be%e0%a6%b8/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/writer/%e0%a6%85%e0%a6%b9%e0%a6%a8%e0%a6%be-%e0%a6%ac%e0%a6%bf%e0%a6%b6%e0%a7%8d%e0%a6%ac%e0%a6%be%e0%a6%b8/index.html	(from https://kiculagbe.com/writers/)
22:20:32	28577/28577	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Mar%202021%2016:22:08%20GMT	https://kiculagbe.com/wp-content/uploads/2021/03/IMG_20210330_221351-300x481.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/03/IMG_20210330_221351-300x481.jpg	(from https://kiculagbe.com/books/)
22:20:42	213490/213490	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Jun%202021%2005:03:51%20GMT	https://kiculagbe.com/wp-content/uploads/2021/06/Ghore-bose-Ai-korun-front-1-300x471.png	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/06/Ghore-bose-Ai-korun-front-1-300x471.png	(from https://kiculagbe.com/books/)
22:20:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Aug%202021%2016:20:43%20GMT	https://kiculagbe.com/?p=865	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/index2d45.html	(from https://kiculagbe.com/books/)
22:20:49	34122/34122	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Mar%202021%2016:10:38%20GMT	https://kiculagbe.com/wp-content/uploads/2021/03/IMG_20210330_220744-300x462.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/03/IMG_20210330_220744-300x462.jpg	(from https://kiculagbe.com/books/)
22:20:55	76117/76117	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2016:20:54%20GMT	https://kiculagbe.com/writers/?pwb-page=2	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/writers/indexec90.html	(from https://kiculagbe.com/writers/)
22:20:58	28241/28241	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Mar%202021%2004:19:40%20GMT	https://kiculagbe.com/wp-content/uploads/2021/03/%e0%a6%aa%e0%a7%9c%e0%a7%8b-%e0%a6%aa%e0%a7%9c%e0%a7%8b-%e0%a6%aa%e0%a7%9c%e0%a7%8b-300x463.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/03/%e0%a6%aa%e0%a7%9c%e0%a7%8b-%e0%a6%aa%e0%a7%9c%e0%a7%8b-%e0%a6%aa%e0%a7%9c%e0%a7%8b-300x463.jpg	(from https://kiculagbe.com/books/)
22:20:58	69350/69350	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2016:20:55%20GMT	https://kiculagbe.com/writers/?pwb-page=31	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/writers/indexe41c.html	(from https://kiculagbe.com/writers/)
22:21:01	24462/24462	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Mar%202021%2004:13:18%20GMT	https://kiculagbe.com/wp-content/uploads/2021/03/-%e0%a6%ac%e0%a6%be%e0%a6%9c%e0%a6%bf%e0%a6%ae%e0%a6%be%e0%a6%a4-e1615003998503-300x395.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/03/-%e0%a6%ac%e0%a6%be%e0%a6%9c%e0%a6%bf%e0%a6%ae%e0%a6%be%e0%a6%a4-e1615003998503-300x395.jpg	(from https://kiculagbe.com/books/)
22:21:18	21376/21376	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2016:21:16%20GMT	https://kiculagbe.com/product/%e0%a6%98%e0%a6%b0%e0%a7%87-%e0%a6%ac%e0%a6%b8%e0%a7%87-%e0%a6%86%e0%a7%9f-%e0%a6%95%e0%a6%b0%e0%a7%81%e0%a6%a8/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product/%e0%a6%98%e0%a6%b0%e0%a7%87-%e0%a6%ac%e0%a6%b8%e0%a7%87-%e0%a6%86%e0%a7%9f-%e0%a6%95%e0%a6%b0%e0%a7%81%e0%a6%a8/index.html	(from https://kiculagbe.com/books/)
22:21:18	16364/16364	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2016:21:16%20GMT	https://kiculagbe.com/writer/%e0%a6%9c%e0%a7%9f%e0%a6%bf%e0%a6%a4%e0%a6%be-%e0%a6%ac%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%a8%e0%a6%be%e0%a6%b0%e0%a7%8d%e0%a6%9c%e0%a7%80/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/writer/%e0%a6%9c%e0%a7%9f%e0%a6%bf%e0%a6%a4%e0%a6%be-%e0%a6%ac%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%a8%e0%a6%be%e0%a6%b0%e0%a7%8d%e0%a6%9c%e0%a7%80/index.html	(from https://kiculagbe.com/books/)
22:21:22	17025/17025	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20Mar%202021%2004:02:33%20GMT	https://kiculagbe.com/wp-content/uploads/2021/03/-%e0%a6%b9%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%95%e0%a6%bf%e0%a6%82-%e0%a6%ae%e0%a6%be%e0%a6%b0%e0%a7%8d%e0%a6%95%e0%a7%87%e0%a6%9f%e0%a6%bf%e0%a6%82-e1615003353578-300x406.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/03/-%e0%a6%b9%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%95%e0%a6%bf%e0%a6%82-%e0%a6%ae%e0%a6%be%e0%a6%b0%e0%a7%8d%e0%a6%95%e0%a7%87%e0%a6%9f%e0%a6%bf%e0%a6%82-e1615003353578-300x406.jpg	(from https://kiculagbe.com/books/)
22:21:23	615822/615822	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2016:21:16%20GMT	https://kiculagbe.com/books/?add-to-cart=6176	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/books/index4a81.html	(from https://kiculagbe.com/books/)
22:21:24	615822/615822	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2016:21:19%20GMT	https://kiculagbe.com/books/?add-to-cart=6166	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/books/index8609.html	(from https://kiculagbe.com/books/)
22:21:31	95364/95364	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Mar%202021%2003:47:51%20GMT	https://kiculagbe.com/wp-content/uploads/2021/03/-%e0%a6%9a%e0%a7%8c%e0%a6%a6%e0%a7%8d%e0%a6%a6%e0%a6%97%e0%a7%8b%e0%a6%b7%e0%a7%8d%e0%a6%a0%e0%a7%80-e1615002471272.png	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/03/-%e0%a6%9a%e0%a7%8c%e0%a6%a6%e0%a7%8d%e0%a6%a6%e0%a6%97%e0%a7%8b%e0%a6%b7%e0%a7%8d%e0%a6%a0%e0%a7%80-e1615002471272.png	(from https://kiculagbe.com/books/)
22:21:31	96173/96173	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2016:21:27%20GMT	https://kiculagbe.com/product/feature-blog-content-writing/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product/feature-blog-content-writing/index.html	(from https://kiculagbe.com/books/)
22:21:35	23744/23744	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jan%202021%2016:57:55%20GMT	https://kiculagbe.com/wp-content/uploads/2021/01/Cover-2-1-1024x102.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/01/Cover-2-1-1024x102.jpg	(from https://kiculagbe.com/books/)
22:21:39	117453/117453	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2016:21:38%20GMT	https://kiculagbe.com/writer/joni_hossain_kabbo/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/writer/joni_hossain_kabbo/index.html	(from https://kiculagbe.com/books/)
22:21:42	16019/16019	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20May%202021%2018:50:22%20GMT	https://kiculagbe.com/wp-content/uploads/2021/05/images-28-300x433.jpeg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/05/images-28-300x433.jpg	(from https://kiculagbe.com/books/)
22:21:59	21408/21408	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2016:21:58%20GMT	https://kiculagbe.com/product/%e0%a6%95%e0%a6%a8%e0%a7%8d%e0%a6%a0%e0%a6%9a%e0%a6%b0%e0%a7%8d%e0%a6%9a%e0%a6%be/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product/%e0%a6%95%e0%a6%a8%e0%a7%8d%e0%a6%a0%e0%a6%9a%e0%a6%b0%e0%a7%8d%e0%a6%9a%e0%a6%be/index.html	(from https://kiculagbe.com/books/)
22:22:14	615978/615978	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2016:22:00%20GMT	https://kiculagbe.com/books/?add-to-cart=6134	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/books/index65f2.html	(from https://kiculagbe.com/books/)
22:22:14	616174/616174	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2016:22:07%20GMT	https://kiculagbe.com/books/?add-to-cart=5902	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/books/index3ac1.html	(from https://kiculagbe.com/books/)
22:22:26	228117/228117	---M--	200	added ('OK')	image/png	date:Thu,%2006%20May%202021%2009:29:16%20GMT	https://kiculagbe.com/wp-content/uploads/2021/05/golpe-golpe-al-quran-series-1-e1620293347700-300x404.png	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/05/golpe-golpe-al-quran-series-1-e1620293347700-300x404.png	(from https://kiculagbe.com/books/)
22:22:29	144546/144546	---M--	200	added ('OK')	image/png	date:Thu,%2006%20May%202021%2009:25:48%20GMT	https://kiculagbe.com/wp-content/uploads/2021/05/26219213_1995104087428939_7882006051466194542_n-300x451.png	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/05/26219213_1995104087428939_7882006051466194542_n-300x451.png	(from https://kiculagbe.com/books/)
22:22:31	21822/21822	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2016:22:29%20GMT	https://kiculagbe.com/product/%e0%a6%ae%e0%a6%be%e0%a6%b0%e0%a7%8d%e0%a6%95%e0%a7%87%e0%a6%9f%e0%a6%bf%e0%a6%82-%e0%a6%93-%e0%a6%ac%e0%a7%8d%e0%a6%b0%e2%80%8d%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%a8%e0%a7%8d%e0%a6%a1%e0%a6%bf%e0%a6%82/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product/%e0%a6%ae%e0%a6%be%e0%a6%b0%e0%a7%8d%e0%a6%95%e0%a7%87%e0%a6%9f%e0%a6%bf%e0%a6%82-%e0%a6%93-%e0%a6%ac%e0%a7%8d%e0%a6%b0%e2%80%8d%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%a8%e0%a7%8d%e0%a6%a1%e0%a6%bf%e0%a6%82/index.html	(from https://kiculagbe.com/books/)
22:22:32	616306/616306	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2016:22:24%20GMT	https://kiculagbe.com/books/?add-to-cart=5873	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/books/indexc969.html	(from https://kiculagbe.com/books/)
22:22:33	16087/16087	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2016:22:02%20GMT	https://kiculagbe.com/writer/%e0%a6%ae%e0%a6%be%e0%a6%b9%e0%a6%ac%e0%a7%81%e0%a6%ac-%e0%a6%a8%e0%a6%be%e0%a6%b9%e0%a6%bf%e0%a6%a6/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/writer/%e0%a6%ae%e0%a6%be%e0%a6%b9%e0%a6%ac%e0%a7%81%e0%a6%ac-%e0%a6%a8%e0%a6%be%e0%a6%b9%e0%a6%bf%e0%a6%a6/index.html	(from https://kiculagbe.com/books/)
22:22:33	20243/20243	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20May%202021%2007:06:34%20GMT	https://kiculagbe.com/wp-content/uploads/2021/05/GUHRE-DARAO_COVER_SEP20-300x444.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/05/GUHRE-DARAO_COVER_SEP20-300x444.jpg	(from https://kiculagbe.com/books/)
22:22:36	11320/11320	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20May%202021%2007:14:53%20GMT	https://kiculagbe.com/wp-content/uploads/2021/05/%e0%a6%aa%e0%a7%8d%e0%a6%b0%e0%a7%8b%e0%a6%a1%e0%a6%be%e0%a6%95%e0%a7%8d%e0%a6%9f%e0%a6%bf%e0%a6%ad-%e0%a6%b9%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%aa%e0%a6%bf%e0%a6%a8%e0%a7%87%e0%a6%b8-%e0%a6%89%e0%a6%87%e0%a6%a5-%e0%a6%87%e0%a6%b8%e0%a6%b2%e0%a6%be%e0%a6%ae-300x300.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/05/%e0%a6%aa%e0%a7%8d%e0%a6%b0%e0%a7%8b%e0%a6%a1%e0%a6%be%e0%a6%95%e0%a7%8d%e0%a6%9f%e0%a6%bf%e0%a6%ad-%e0%a6%b9%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%aa%e0%a6%bf%e0%a6%a8%e0%a7%87%e0%a6%b8-%e0%a6%89%e0%a6%87%e0%a6%a5-%e0%a6%87%e0%a6%b8%e0%a6%b2%e0%a6%be%e0%a6%ae-300x300.jpg	(from https://kiculagbe.com/books/)
22:22:48	16321/16321	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2016:22:47%20GMT	https://kiculagbe.com/writer/%e0%a6%ae%e0%a7%8b%e0%a6%83-%e0%a6%86%e0%a6%b0%e0%a6%bf%e0%a6%ab%e0%a7%81%e0%a6%b2-%e0%a6%87%e0%a6%b8%e0%a6%b2%e0%a6%be%e0%a6%ae/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/writer/%e0%a6%ae%e0%a7%8b%e0%a6%83-%e0%a6%86%e0%a6%b0%e0%a6%bf%e0%a6%ab%e0%a7%81%e0%a6%b2-%e0%a6%87%e0%a6%b8%e0%a6%b2%e0%a6%be%e0%a6%ae/index.html	(from https://kiculagbe.com/books/)
22:22:49	12560/12560	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Dec%202020%2016:09:02%20GMT	https://kiculagbe.com/wp-content/uploads/woocommerce-placeholder-300x300.png	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/woocommerce-placeholder-300x300.png	(from https://kiculagbe.com/books/)
22:22:52	16542/16542	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2016:22:51%20GMT	https://kiculagbe.com/writer/%e0%a6%ae%e0%a7%81%e0%a6%a8%e0%a6%bf%e0%a6%b0-%e0%a6%b9%e0%a6%be%e0%a6%b8%e0%a6%be%e0%a6%a8/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/writer/%e0%a6%ae%e0%a7%81%e0%a6%a8%e0%a6%bf%e0%a6%b0-%e0%a6%b9%e0%a6%be%e0%a6%b8%e0%a6%be%e0%a6%a8/index.html	(from https://kiculagbe.com/books/)
22:22:55	89902/89902	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2016:22:51%20GMT	https://kiculagbe.com/product/poro-poro-poro/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product/poro-poro-poro/index.html	(from https://kiculagbe.com/books/)
22:22:56	15705/15705	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Apr%202021%2005:57:52%20GMT	https://kiculagbe.com/wp-content/uploads/2021/04/0328110_--300x337.jpeg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/04/0328110_--300x337.jpg	(from https://kiculagbe.com/books/)
22:22:57	19683/19683	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Apr%202021%2003:53:16%20GMT	https://kiculagbe.com/wp-content/uploads/2021/04/IMG20210325220912-01-300x476.jpeg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/04/IMG20210325220912-01-300x476.jpg	(from https://kiculagbe.com/books/)
22:23:17	616531/616531	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2016:23:14%20GMT	https://kiculagbe.com/books/?add-to-cart=5867	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/books/indexd79f.html	(from https://kiculagbe.com/books/)
22:23:20	90864/90864	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2016:23:17%20GMT	https://kiculagbe.com/product/shorbote-bajimat/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product/shorbote-bajimat/index.html	(from https://kiculagbe.com/books/)
22:23:20	19497/19497	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Apr%202021%2003:50:25%20GMT	https://kiculagbe.com/wp-content/uploads/2021/04/IMG_20210401_095005-300x488.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/04/IMG_20210401_095005-300x488.jpg	(from https://kiculagbe.com/books/)
22:23:22	26306/26306	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Apr%202021%2003:43:11%20GMT	https://kiculagbe.com/wp-content/uploads/2021/04/IMG20210325220930-01-300x466.jpeg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/04/IMG20210325220930-01-300x466.jpg	(from https://kiculagbe.com/books/)
22:23:24	616440/616440	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2016:23:22%20GMT	https://kiculagbe.com/books/?add-to-cart=5852	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/books/index0cbc.html	(from https://kiculagbe.com/books/)
22:23:27	34495/34495	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Apr%202021%2003:39:00%20GMT	https://kiculagbe.com/wp-content/uploads/2021/04/IMG_20210401_093756-300x487.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/04/IMG_20210401_093756-300x487.jpg	(from https://kiculagbe.com/books/)
22:23:38	91971/91971	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2016:23:37%20GMT	https://kiculagbe.com/product/growth-hacking-marketing/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product/growth-hacking-marketing/index.html	(from https://kiculagbe.com/books/)
22:23:40	30106/30106	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20Feb%202021%2008:26:29%20GMT	https://kiculagbe.com/wp-content/uploads/2021/02/krrishnopokkho.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/02/krrishnopokkho.jpg	(from https://kiculagbe.com/books/)
22:23:41	616460/616460	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2016:23:31%20GMT	https://kiculagbe.com/books/?add-to-cart=5849	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/books/index1577.html	(from https://kiculagbe.com/books/)
22:23:43	39272/39272	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Feb%202021%2010:53:48%20GMT	https://kiculagbe.com/wp-content/uploads/2021/02/1607854235-300x478.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/02/1607854235-300x478.jpg	(from https://kiculagbe.com/books/)
22:23:52	16629/16629	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2016:23:52%20GMT	https://kiculagbe.com/writer/%e0%a6%9d%e0%a6%82%e0%a6%95%e0%a6%be%e0%a6%b0-%e0%a6%ae%e0%a6%be%e0%a6%b9%e0%a6%ac%e0%a7%81%e0%a6%ac/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/writer/%e0%a6%9d%e0%a6%82%e0%a6%95%e0%a6%be%e0%a6%b0-%e0%a6%ae%e0%a6%be%e0%a6%b9%e0%a6%ac%e0%a7%81%e0%a6%ac/index.html	(from https://kiculagbe.com/books/)
22:23:53	90555/90555	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2016:23:45%20GMT	https://kiculagbe.com/product/programming-er-chouddogoshthi/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product/programming-er-chouddogoshthi/index.html	(from https://kiculagbe.com/books/)
22:23:55	19790/19790	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Feb%202021%2010:12:56%20GMT	https://kiculagbe.com/wp-content/uploads/2021/02/1607854568-300x478.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/02/1607854568-300x478.jpg	(from https://kiculagbe.com/books/)
22:24:04	0/0	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Aug%202021%2016:24:03%20GMT	https://kiculagbe.com/product-category/book/attounnoyonmulok/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/product-category/book/attounnoyonmulok/index.html	(from https://kiculagbe.com/books/)
22:24:04	9634/9634	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Feb%202021%2009:36:56%20GMT	https://kiculagbe.com/wp-content/uploads/2021/02/1604834343-300x411.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/02/1604834343-300x411.jpg	(from https://kiculagbe.com/books/)
22:24:08	616678/616678	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2016:23:54%20GMT	https://kiculagbe.com/books/?add-to-cart=5842	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/books/indexe04c.html	(from https://kiculagbe.com/books/)
22:24:08	15869/15869	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2016:24:05%20GMT	https://kiculagbe.com/writer/%e0%a6%8f%e0%a6%b8-%e0%a6%8f%e0%a6%ae-%e0%a6%a8%e0%a6%be%e0%a6%b9%e0%a6%bf%e0%a6%a6-%e0%a6%b9%e0%a6%be%e0%a6%b8%e0%a6%be%e0%a6%a8/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/writer/%e0%a6%8f%e0%a6%b8-%e0%a6%8f%e0%a6%ae-%e0%a6%a8%e0%a6%be%e0%a6%b9%e0%a6%bf%e0%a6%a6-%e0%a6%b9%e0%a6%be%e0%a6%b8%e0%a6%be%e0%a6%a8/index.html	(from https://kiculagbe.com/books/)
22:24:17	15912/15912	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2016:24:15%20GMT	https://kiculagbe.com/writer/%e0%a6%a1-%e0%a6%b6%e0%a6%be%e0%a6%93%e0%a6%95%e0%a6%bf-%e0%a6%86%e0%a6%ac%e0%a7%81-%e0%a6%96%e0%a6%b2%e0%a6%bf%e0%a6%b2/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/writer/%e0%a6%a1-%e0%a6%b6%e0%a6%be%e0%a6%93%e0%a6%95%e0%a6%bf-%e0%a6%86%e0%a6%ac%e0%a7%81-%e0%a6%96%e0%a6%b2%e0%a6%bf%e0%a6%b2/index.html	(from https://kiculagbe.com/books/)
22:24:17	616685/616685	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2016:24:07%20GMT	https://kiculagbe.com/books/?add-to-cart=5836	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/books/indexd24c.html	(from https://kiculagbe.com/books/)
22:24:19	39575/39575	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2009:37:23%20GMT	https://kiculagbe.com/wp-content/uploads/2021/02/-%e0%a6%b8%e0%a6%be%e0%a6%95%e0%a7%8d%e0%a6%b7%e0%a7%80-%e0%a6%ae%e0%a7%9f%e0%a6%a8%e0%a6%be-%e0%a6%aa%e0%a6%be%e0%a6%96%e0%a6%bf-e1614073043450-300x482.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/02/-%e0%a6%b8%e0%a6%be%e0%a6%95%e0%a7%8d%e0%a6%b7%e0%a7%80-%e0%a6%ae%e0%a7%9f%e0%a6%a8%e0%a6%be-%e0%a6%aa%e0%a6%be%e0%a6%96%e0%a6%bf-e1614073043450-300x482.jpg	(from https://kiculagbe.com/books/)
22:24:20	616685/616685	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Aug%202021%2016:24:15%20GMT	https://kiculagbe.com/books/?add-to-cart=6126	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/books/indexda30.html	(from https://kiculagbe.com/books/)
22:24:25	33755/33755	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Feb%202021%2014:41:42%20GMT	https://kiculagbe.com/wp-content/uploads/2021/02/joljobon.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/02/joljobon.jpg	(from https://kiculagbe.com/books/)
22:24:26	146610/146610	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Jun%202021%2007:47:56%20GMT	https://kiculagbe.com/wp-content/uploads/2021/06/Ojagotik-Chaya-front-300x469.png	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/06/Ojagotik-Chaya-front-300x469.png	(from https://kiculagbe.com/books/)
22:24:27	15993/15993	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2011%20Aug%202021%2016:24:25%20GMT	https://kiculagbe.com/writer/%e0%a6%ae%e0%a7%81%e0%a6%ab%e0%a6%a4%e0%a6%bf-%e0%a6%9c%e0%a6%bf%e0%a7%9f%e0%a6%be%e0%a6%89%e0%a6%b0-%e0%a6%b0%e0%a6%b9%e0%a6%ae%e0%a6%be%e0%a6%a8/	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/writer/%e0%a6%ae%e0%a7%81%e0%a6%ab%e0%a6%a4%e0%a6%bf-%e0%a6%9c%e0%a6%bf%e0%a7%9f%e0%a6%be%e0%a6%89%e0%a6%b0-%e0%a6%b0%e0%a6%b9%e0%a6%ae%e0%a6%be%e0%a6%a8/index.html	(from https://kiculagbe.com/books/)
22:24:31	24060/24060	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Feb%202021%2016:09:18%20GMT	https://kiculagbe.com/wp-content/uploads/2021/02/2020-Aral-300x450.jpg	C:/My%20Web%20Sites/kichukinbo/kiculagbe.com/wp-content/uploads/2021/02/2020-Aral-300x450.jpg	(from https://kiculagbe.com/books/)
